study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,fnd_mean,fnd_count,fnd_std,fnd_min,fnd_max,fnd_ci95_low,fnd_ci95_high,fnd_ci95_half_width,hnd_mean,hnd_count,hnd_std,hnd_min,hnd_max,hnd_ci95_low,hnd_ci95_high,hnd_ci95_half_width,lnd_mean,lnd_count,lnd_std,lnd_min,lnd_max,lnd_ci95_low,lnd_ci95_high,lnd_ci95_half_width,average_residual_energy_final_round_mean,average_residual_energy_final_round_count,average_residual_energy_final_round_std,average_residual_energy_final_round_min,average_residual_energy_final_round_max,average_residual_energy_final_round_ci95_low,average_residual_energy_final_round_ci95_high,average_residual_energy_final_round_ci95_half_width,packet_delivery_ratio_mean,packet_delivery_ratio_count,packet_delivery_ratio_std,packet_delivery_ratio_min,packet_delivery_ratio_max,packet_delivery_ratio_ci95_low,packet_delivery_ratio_ci95_high,packet_delivery_ratio_ci95_half_width,end_to_end_delay_mean,end_to_end_delay_count,end_to_end_delay_std,end_to_end_delay_min,end_to_end_delay_max,end_to_end_delay_ci95_low,end_to_end_delay_ci95_high,end_to_end_delay_ci95_half_width,average_aoi_mean,average_aoi_count,average_aoi_std,average_aoi_min,average_aoi_max,average_aoi_ci95_low,average_aoi_ci95_high,average_aoi_ci95_half_width,hazardous_event_delivery_success_rate_mean,hazardous_event_delivery_success_rate_count,hazardous_event_delivery_success_rate_std,hazardous_event_delivery_success_rate_min,hazardous_event_delivery_success_rate_max,hazardous_event_delivery_success_rate_ci95_low,hazardous_event_delivery_success_rate_ci95_high,hazardous_event_delivery_success_rate_ci95_half_width,packets_generated_mean,packets_generated_count,packets_generated_std,packets_generated_min,packets_generated_max,packets_generated_ci95_low,packets_generated_ci95_high,packets_generated_ci95_half_width,packets_delivered_mean,packets_delivered_count,packets_delivered_std,packets_delivered_min,packets_delivered_max,packets_delivered_ci95_low,packets_delivered_ci95_high,packets_delivered_ci95_half_width,hazardous_packets_generated_mean,hazardous_packets_generated_count,hazardous_packets_generated_std,hazardous_packets_generated_min,hazardous_packets_generated_max,hazardous_packets_generated_ci95_low,hazardous_packets_generated_ci95_high,hazardous_packets_generated_ci95_half_width,hazardous_packets_delivered_mean,hazardous_packets_delivered_count,hazardous_packets_delivered_std,hazardous_packets_delivered_min,hazardous_packets_delivered_max,hazardous_packets_delivered_ci95_low,hazardous_packets_delivered_ci95_high,hazardous_packets_delivered_ci95_half_width
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,energy_aware_leach,EA-LEACH,112.3,10,4.164666186436128,107.0,119.0,109.32077728239679,115.2792227176032,2.9792227176032076,136.1,10,3.2472210341220142,132.0,142.0,133.7770780079702,138.42292199202979,2.3229219920297814,170.9,10,14.051097228805062,154.0,191.0,160.8484505606607,180.95154943933932,10.051549439339325,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9711766107215271,10,0.006013117248279379,0.9614986545228731,0.9817061045933585,0.9668750857714528,0.9754781356716014,0.004301524950074256,1.7802145267516445,10,0.049625685855533785,1.7098214285714286,1.8402227457699722,1.7447144496604805,1.8157146038428085,0.03550007709116397,4.464090416991882,10,2.548021148597909,1.7304852320675106,8.176119837114603,2.641345891738025,6.286834942245738,1.8227445252538563,0.829305196775086,10,0.037725682522217786,0.7652645861601085,0.9021615472127418,0.8023178692496938,0.8562925243004781,0.026987327525392107,4922.4,10,97.40545273352114,4787.0,5063.0,4852.720336706155,4992.0796632938445,69.67966329384517,4780.6,10,103.44531566645894,4645.0,4937.0,4706.599679045855,4854.600320954146,74.00032095414521,772.1,10,85.71587432390287,655.0,890.0,710.7825573495675,833.4174426504326,61.31744265043254,641.9,10,91.79258018912954,537.0,793.0,576.2355438432177,707.5644561567823,65.66445615678228
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,standard_leach,LEACH,82.5,10,9.336309049440612,70.0,101.0,75.82120684504123,89.17879315495877,6.6787931549587745,146.9,10,6.118278625016462,134.0,155.0,142.52324713283363,151.27675286716638,4.3767528671663705,229.7,10,19.45393419222846,203.0,260.0,215.78349382694665,243.61650617305332,13.916506173053325,8.369178383720265e-07,10,2.6465665836802693e-06,0.0,8.369178383720265e-06,-1.0563218444216217e-06,2.7301575211656747e-06,1.8932396827936482e-06,0.9716126615826843,10,0.005618956916799363,0.963053263315829,0.9802334337349398,0.967593101947801,0.9756322212175677,0.004019559634883374,1.6593969078863666,10,0.04300279045281282,1.5716379626236716,1.709279171644763,1.6286345647591776,1.6901592510135557,0.030762343127189097,17.50635255186827,10,6.772928043581952,9.837712096332787,27.81613247863248,12.661291702129827,22.351413401606717,4.845060849738445,0.9081120173921897,10,0.022729493198531243,0.8819875776397516,0.9445865302642796,0.8918523174630054,0.924371717321374,0.016259699929184326,5326.4,10,116.78964946527677,5203.0,5613.0,5242.853717707057,5409.946282292943,83.54628229294315,5175.4,10,126.82639052394944,5022.0,5458.0,5084.673865677119,5266.126134322881,90.72613432288138,1157.0,10,118.50550854519614,966.0,1422.0,1072.2262660645338,1241.7737339354662,84.77373393546627,1051.7,10,120.15642582345177,852.0,1296.0,965.7452709883181,1137.6547290116819,85.95472901168192
main_comparisons,hazardous_spike,Hazardous Spike,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,259.0,10,3.1622776601683795,250.0,260.0,256.7378428371459,261.2621571628541,2.262157162854099,260.0,10,0.0,260.0,260.0,260.0,260.0,0.0,260.0,10,0.0,260.0,260.0,260.0,260.0,0.0,0.013569428771173711,10,0.0038822019667282756,0.00818894307211613,0.01881399884000681,0.010792268783833124,0.0163465887585143,0.0027771599873405873,0.8287882402270912,10,0.008958920765738945,0.8142094017094017,0.8398504273504274,0.8223794143871175,0.8351970660670649,0.0064088258399737,1.1591834604543727,10,0.025932938256839996,1.1253216675244466,1.1939197930142302,1.140632153979773,1.1777347669289724,0.01855130647459971,0.36523504273504276,10,0.02093152039471879,0.3384615384615385,0.3988247863247863,0.3502615350678449,0.3802085504022406,0.014973507667197869,1.0,10,0.0,1.0,1.0,1.0,1.0,0.0,9358.6,10,4.427188724235732,9346.0,9360.0,9355.432979972005,9361.767020027995,3.167020027995739,7756.3,10,84.17844802032828,7621.0,7861.0,7696.082365873278,7816.517634126722,60.21763412672233,2487.2,10,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067,2487.2,10,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,energy_aware_leach,EA-LEACH,115.4,10,4.623610902506587,109.0,126.0,112.09246801028894,118.70753198971107,3.307531989711068,135.4,10,3.1692971530679235,132.0,143.0,133.13282139442367,137.66717860557634,2.2671786055763237,164.8,10,14.672726021053105,148.0,191.0,154.30376411116487,175.29623588883516,10.496235888835153,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9743981680365161,10,0.007339495319284275,0.9608722233543917,0.9880214787277984,0.9691478093733971,0.9796485266996352,0.005250358663119101,1.7751035965457493,10,0.038078756778099104,1.6896621078037006,1.8078869675242513,1.747863694913086,1.8023434981784128,0.027239901632663502,3.428024660337777,10,2.621300554175513,1.0711336336336337,9.021815008726005,1.5528592062372613,5.3031901144382925,1.8751654541005158,0.9839014502592734,10,0.007598214892909617,0.9709257842387146,0.9931129476584022,0.9784660147624471,0.9893368857560998,0.005435435496826348,4907.3,10,90.8674859341888,4823.0,5076.0,4842.29731640718,4972.30268359282,65.00268359282029,4781.6,10,92.085950189061,4694.0,4972.0,4715.725679587757,4847.474320412243,65.87432041224305,1040.4,10,384.53151871971284,544.0,1875.0,765.3227225136689,1315.4772774863313,275.0772774863312,1021.8,10,372.87436072877,540.0,1840.0,755.061750986687,1288.538249013313,266.738249013313
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,standard_leach,LEACH,89.3,10,5.831904586934796,81.0,101.0,85.12810677867111,93.47189322132888,4.171893221328882,146.7,10,5.6774407379851475,140.0,156.0,142.63860355974276,150.76139644025722,4.061396440257212,235.2,10,21.98383244315897,191.0,260.0,219.4737136416957,250.92628635830428,15.726286358304286,8.479630124503965e-06,10,2.6814944909209702e-05,0.0,8.479630124503965e-05,-1.0702625899996074e-05,2.7661886149004004e-05,1.918225602450004e-05,0.9757631423756958,10,0.00663748891082765,0.9623166883237424,0.9834996162701458,0.9710149688449142,0.9805113159064774,0.004748173530781583,1.641405496900984,10,0.0288660121299766,1.5836272507889364,1.6814988290398127,1.620755995775462,1.6620549980265058,0.020649501125521948,18.78241394200552,10,6.654496660036187,7.360383944153577,27.42628205128205,14.02207380037229,23.542754083638748,4.760340141633228,0.9710212203365526,10,0.011757103193213768,0.9482535575679172,0.9903201787043932,0.9626106953728696,0.9794317453002356,0.008410524963683032,5370.5,10,89.00842656737619,5212.0,5494.0,5306.827207363872,5434.172792636128,63.672792636128584,5240.3,10,91.86832364253137,5124.0,5387.0,5174.581360240743,5306.018639759257,65.71863975925669,1136.5,10,383.7607037957088,686.0,2031.0,861.9741302927939,1411.025869707206,274.525869707206,1105.6,10,379.52666426601553,667.0,1979.0,834.1029797105876,1377.0970202894123,271.49702028941226
main_comparisons,hotspot_heavy,Hotspot Heavy,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,195.0,10,20.499322482029065,160.0,235.0,180.33566809439847,209.66433190560153,14.664331905601527,257.3,10,7.242620765686656,237.0,260.0,252.1189412178115,262.48105878218854,5.181058782188508,260.0,10,0.0,260.0,260.0,260.0,260.0,0.0,0.0029327066800087084,10,0.0011759148359754678,0.00027514870716122293,0.004421133655804488,0.0020915078812395117,0.003773905478777905,0.0008411987987691968,0.9900126041058395,10,0.0027047226918516243,0.9855177407675597,0.9948209862643549,0.9880777620494401,0.9919474461622388,0.001934842056399432,1.1601830290190611,10,0.025015374883970386,1.134102536192446,1.2145481263776634,1.1422881078399256,1.1780779501981966,0.017894921179135482,1.2284722222222224,10,1.11327937892743,0.10160256410256409,3.5447649572649573,0.4320801302120755,2.0248643142323695,0.7963920920101469,0.9975014889843047,10,0.0010014304782325972,0.996096291476903,0.9987333755541482,0.9967851087758338,0.9982178691927756,0.0007163802084708943,8933.6,10,295.69323443205275,8286.0,9270.0,8722.073802695002,9145.126197304999,211.5261973049981,8844.7,10,303.6496702158957,8166.0,9187.0,8627.482111409978,9061.917888590024,217.21788859002288,1844.2,10,581.5450302618209,1068.0,3031.0,1428.1877464590084,2260.2122535409917,416.01225354099165,1839.6,10,580.1205238760496,1066.0,3022.0,1424.606776939694,2254.5932230603057,414.9932230603057
main_comparisons,normal,Normal,evaluation,energy_aware_leach,EA-LEACH,116.2,10,2.485513584307633,112.0,119.0,114.42197069253771,117.9780293074623,1.778029307462297,135.3,10,2.4060109910158114,131.0,140.0,133.578843421693,137.02115657830703,1.7211565783070102,164.2,10,8.66410218468519,152.0,181.0,158.00207466799677,170.3979253320032,6.197925332003213,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9711490580688011,10,0.006531042614666206,0.9604243166054671,0.9795496798182194,0.9664770316310956,0.9758210845065067,0.004672026437705614,1.7789860140589233,10,0.018923541937849626,1.741453428863869,1.8015605229860818,1.7654489276479226,1.792523100469924,0.013537086411000702,3.1234868006278567,10,1.4452089708774798,0.9698464912280703,5.866482504604051,2.0896465827143498,4.1573270185413636,1.0338402179135067,1.0,10,0.0,1.0,1.0,1.0,1.0,0.0,4907.6,10,43.833523446989496,4841.0,4987.0,4876.2433862883945,4938.956613711606,31.356613711605753,4766.0,10,52.34925447840155,4708.0,4885.0,4728.551599285534,4803.448400714466,37.44840071446558,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0
main_comparisons,normal,Normal,evaluation,standard_leach,LEACH,87.9,10,12.133058604948346,70.0,110.0,79.22053273618896,96.57946726381105,8.679467263811052,148.1,10,4.840798832148815,139.0,157.0,144.63710112492205,151.56289887507793,3.4628988750779457,234.4,10,16.64131405067921,211.0,260.0,222.49552106912583,246.30447893087418,11.904478930874166,1.6608804546617018e-06,10,5.252165157987001e-06,0.0,1.660880454661702e-05,-2.0962921624956395e-06,5.418053071819043e-06,3.7571726171573413e-06,0.9737901565431077,10,0.0035779308400976867,0.9673300788584304,0.9785859331733432,0.9712306590074952,0.9763496540787203,0.002559497535612543,1.641048682535373,10,0.021632763427771325,1.5958827893175074,1.6605839416058394,1.6255735358217047,1.6565238292490412,0.015475146713668208,18.2301882681946,10,5.152559520055108,11.494997367035284,27.371260683760685,14.544269232007212,21.91610730438199,3.6859190361873875,1.0,10,0.0,1.0,1.0,1.0,1.0,0.0,5377.9,10,68.81448490930767,5307.0,5520.0,5328.673082988096,5427.126917011903,49.22691701190364,5237.0,10,74.15449338299662,5152.0,5392.0,5183.953071048407,5290.046928951593,53.04692895159329,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0
main_comparisons,normal,Normal,evaluation,tcn_predictive_pollution_aware_leach,TCN-PPA-LEACH,260.0,10,0.0,260.0,260.0,260.0,260.0,0.0,260.0,10,0.0,260.0,260.0,260.0,260.0,0.0,260.0,10,0.0,260.0,260.0,260.0,260.0,0.0,0.024911573621185908,10,0.0015768524569167138,0.021614799870504513,0.02686992573459991,0.023783561326405855,0.02603958591596596,0.0011280122947800524,0.6980982905982905,10,0.015170589057371068,0.6755341880341881,0.7226495726495726,0.687245904948189,0.708950676248392,0.010852385650101534,1.155535611790771,10,0.015275877523987154,1.1352749852158486,1.1862442040185472,1.1446079073089546,1.1664633162725873,0.010927704481816274,0.6488247863247862,10,0.0358269188219112,0.5914529914529915,0.6994658119658119,0.6231957525252484,0.6744538201243241,0.025629033799537813,1.0,10,0.0,1.0,1.0,1.0,1.0,0.0,9360.0,10,0.0,9360.0,9360.0,9360.0,9360.0,0.0,6534.2,10,141.99671357699327,6323.0,6764.0,6432.621670315049,6635.77832968495,101.5783296849504,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0
main_comparisons,rising_warning,Rising Warning,evaluation,energy_aware_leach,EA-LEACH,115.2,10,4.211096452627668,106.0,120.0,112.1875630708298,118.21243692917021,3.0124369291702027,135.2,10,1.8737959096740262,133.0,139.0,133.85956715560198,136.540432844398,1.340432844398018,172.5,10,14.931324269616692,150.0,195.0,161.81877406817839,183.18122593182161,10.681225931821604,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.9730928533647223,10,0.007274815419804902,0.9595814526056627,0.9847579814624099,0.9678887639143744,0.9782969428150702,0.005204089450347901,1.7899331591807524,10,0.019026586914303048,1.7522087528251489,1.8091880341880342,1.7763223588342183,1.8035439595272864,0.013610800346534063,4.924081281378191,10,2.766823148240144,1.3131481481481482,9.167378917378917,2.944815234636204,6.903347328120178,1.9792660467419874,0.9322680973701921,10,0.020212718755191136,0.9012875536480687,0.9565217391304348,0.9178087894198661,0.9467274053205181,0.01445930795032602,4900.8,10,59.689567299859405,4822.0,4984.0,4858.10065581659,4943.49934418341,42.69934418341021,4768.9,10,65.48867586588284,4677.0,4867.0,4722.052223455308,4815.747776544691,46.84777654469121,842.7,10,130.5561182020973,665.0,1035.0,749.3057792250997,936.0942207749004,93.39422077490032,787.2,10,134.0454317676577,613.0,988.0,691.3096746688174,883.0903253311827,95.89032533118272
