study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,metric,count,mean,std,min,max,ci95_low,ci95_high,ci95_half_width
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,lnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,average_residual_energy_final_round,10,0.003918603401838412,0.0030198250831103028,0.0011603006469557296,0.007962900341021395,0.0017583506737586445,0.006078856129918179,0.0021602527280797676
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,packet_delivery_ratio,10,0.998335265748965,0.0014457964750191742,0.9967466905990576,1.0,0.9973010052559065,0.9993695262420236,0.0010342604930585646
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,end_to_end_delay,10,1.1312761108322915,0.02516358718622722,1.1013050919982883,1.1696469509399359,1.113275164959184,1.149277056705399,0.018000945873107337
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,average_aoi,10,0.22552350427350426,0.2968540938403999,0.0,0.8763888888888889,0.0131668781738635,0.437880130373145,0.21235662609964076
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,hazardous_event_delivery_success_rate,10,1.0,0.0,1.0,1.0,1.0,1.0,0.0
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,packets_generated,10,9162.2,216.717840110643,8752.0,9360.0,9007.169396425976,9317.230603574026,155.03060357402532
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,packets_delivered,10,9147.2,228.2142268425291,8724.0,9360.0,8983.945376783407,9310.454623216594,163.25462321659276
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,hazardous_packets_generated,10,2487.2,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,hazardous_packets_delivered,10,2487.2,27.563260571516814,2453.0,2541.0,2467.482431198609,2506.9175688013906,19.71756880139067
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,fnd,10,259.0,3.1622776601683795,250.0,260.0,256.7378428371459,261.2621571628541,2.262157162854099
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,hnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,lnd,10,260.0,0.0,260.0,260.0,260.0,260.0,0.0
ablation,hazardous_spike,Hazardous Spike,evaluation,no_priority_scheduler,No Priority Scheduler,average_residual_energy_final_round,10,0.013569428771173711,0.0038822019667282756,0.00818894307211613,0.01881399884000681,0.010792268783833124,0.0163465887585143,0.0027771599873405873
