study_name,scenario,scenario_label,scenario_group,protocol,protocol_label,seed,node_count,area_size,initial_energy,rounds_completed,fnd,hnd,lnd,average_residual_energy_over_time,average_residual_energy_final_round,packet_delivery_ratio,transmission_success_ratio,end_to_end_delay,throughput_bits_per_round,average_aoi,hazardous_event_delivery_success_rate,packets_generated,packets_attempted,packets_suppressed,packets_delivered,hazardous_packets_generated,hazardous_packets_attempted,hazardous_packets_delivered
ablation,hotspot_heavy,Hotspot Heavy,evaluation,no_priority_scheduler,No Priority Scheduler,13,36,100.0,0.09,260,211,260,260,0.04135018498588123,0.003937019352324675,0.9934174437739989,0.9990070609002648,1.143014908890116,139307.6923076923,0.5236111111111111,0.9973509933774835,9115,9064,51,9055,1510,1510,1506
ablation,rising_warning,Rising Warning,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,17,36,100.0,0.09,260,208,246,260,0.03951443877358453,0.00207764329921462,0.9956950266228617,0.9971636033582936,1.1760154738878144,135215.38461538462,0.8979700854700854,0.9933386624034106,8827,8814,13,8789,3753,3753,3728
ablation,rising_warning,Rising Warning,evaluation,no_tcn_prediction,No Prediction,17,36,100.0,0.09,260,239,260,260,0.04366998354006996,0.004848157511225183,0.9973103819257665,0.9987071751777634,1.107443365695793,142615.38461538462,0.05352564102564103,0.9973846885401807,9295,9282,13,9270,4206,4206,4195
ablation,rising_warning,Rising Warning,evaluation,no_aoi_term,No AoI,17,36,100.0,0.09,260,208,246,260,0.03951443877358453,0.00207764329921462,0.9956950266228617,0.9971636033582936,1.1760154738878144,135215.38461538462,0.8979700854700854,0.9933386624034106,8827,8814,13,8789,3753,3753,3728
ablation,rising_warning,Rising Warning,evaluation,no_suppression,No Suppression,17,36,100.0,0.09,260,206,245,260,0.03939303134337227,0.002109509290278891,0.9971613489269899,0.9971613489269899,1.176725119562742,135107.6923076923,0.9425213675213675,0.9935674082015545,8807,8807,0,8782,3731,3731,3707
ablation,rising_warning,Rising Warning,evaluation,no_priority_scheduler,No Priority Scheduler,17,36,100.0,0.09,260,208,246,260,0.03951443877358453,0.00207764329921462,0.9956950266228617,0.9971636033582936,1.1760154738878144,135215.38461538462,0.8979700854700854,0.9933386624034106,8827,8814,13,8789,3753,3753,3728
ablation,hazardous_spike,Hazardous Spike,evaluation,full_tcn_ppa_leach,TCN-PPA-LEACH,17,36,100.0,0.09,260,260,260,260,0.04759289182596104,0.009620925964253799,0.8385683760683761,1.0,1.1712320040769524,120753.84615384616,0.3405982905982906,1.0,9360,7849,1511,7849,2453,2453,2453
ablation,hazardous_spike,Hazardous Spike,evaluation,no_tcn_prediction,No Prediction,17,36,100.0,0.09,260,260,260,260,0.05062545312982911,0.015032472910617597,0.8318376068376069,1.0,1.1207295145132288,119784.61538461539,0.35448717948717945,1.0,9360,7786,1574,7786,2453,2453,2453
ablation,hazardous_spike,Hazardous Spike,evaluation,no_aoi_term,No AoI,17,36,100.0,0.09,260,260,260,260,0.047565148835153524,0.009611754730271864,0.8385683760683761,1.0,1.1717416231367053,120753.84615384616,0.3405982905982906,1.0,9360,7849,1511,7849,2453,2453,2453
ablation,hazardous_spike,Hazardous Spike,evaluation,no_suppression,No Suppression,17,36,100.0,0.09,260,226,251,260,0.04008070680811468,0.0017525416711273245,0.9967655587776043,0.9967655587776043,1.1488195143784268,137492.3076923077,0.4560897435897436,1.0,8966,8966,0,8937,2453,2453,2453
